
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts
128,1998,1,1998-09-06,30-019,WAS,@,NYG,L 24-31,1,5,5.00,0,,2,16,8.00,0,0,0,,0,0,0,,,,2,42,21.00,0,3,49,16.33,0,0,0
129,1998,2,1998-09-14,30-027,WAS,,SFO,L 10-45,1,19,19.00,0,3,3,32,10.67,0,0,0,,0,0,0,,,,3,61,20.33,0,1,0,0.00,0,0,0
130,1998,3,1998-09-20,30-033,WAS,@,SEA,L 14-24,0,0,,0,5,5,40,8.00,0,0,0,,0,0,0,,,,5,87,17.40,0,3,3,1.00,0,0,0
131,1998,4,1998-09-27,30-040,WAS,,DEN,L 16-38,1,11,11.00,0,2,1,5,5.00,0,0,0,,0,0,0,,,,5,111,22.20,0,2,19,9.50,0,0,0
132,1998,5,1998-10-04,30-047,WAS,,DAL,L 10-31,0,0,,0,,1,1,1.00,0,0,0,,0,0,0,,,,4,71,17.75,0,3,34,11.33,0,0,0
133,1998,6,1998-10-11,30-054,WAS,@,PHI,L 12-17,2,6,3.00,1,6,4,30,7.50,0,0,0,,0,0,0,,,,3,55,18.33,0,4,70,17.50,0,1,6
134,1998,7,1998-10-18,30-061,WAS,@,MIN,L 7-41,2,27,13.50,0,4,3,22,7.33,0,0,0,,0,0,0,,,,2,56,28.00,0,2,35,17.50,0,0,0
135,1998,8,1998-11-01,30-075,WAS,,NYG,W 21-14,4,14,3.50,0,3,2,20,10.00,0,0,0,,0,0,0,,,,2,47,23.50,0,5,57,11.40,0,0,0
136,1998,9,1998-11-08,30-082,WAS,@,ARI,L 27-29,5,18,3.60,1,8,7,58,8.29,0,0,0,,0,0,0,,,,5,138,27.60,0,4,32,8.00,0,1,6
137,1998,10,1998-11-15,30-089,WAS,,PHI,W 28-3,5,54,10.80,0,4,4,28,7.00,0,0,0,,0,0,0,,,,1,18,18.00,0,6,31,5.17,0,0,0
138,1998,11,1998-11-22,30-096,WAS,,ARI,L 42-45,4,15,3.75,0,8,5,23,4.60,0,0,0,,0,0,0,,,,6,145,24.17,0,2,11,5.50,0,0,0
139,1998,12,1998-11-29,30-103,WAS,@,OAK,W 29-19,4,10,2.50,0,3,1,5,5.00,0,0,0,,0,0,0,,,,3,89,29.67,0,3,82,27.33,0,0,0
140,1998,13,1998-12-06,30-110,WAS,,SDG,W 24-20,1,6,6.00,0,3,1,2,2.00,0,1,1,100.00,0,0,0,79.2,0.00,0.00,5,189,37.80,1,3,37,12.33,0,1,6
141,1998,14,1998-12-13,30-117,WAS,@,CAR,W 28-25,3,9,3.00,0,2,1,5,5.00,0,0,0,,0,0,0,,,,4,85,21.25,0,0,0,,0,0,0
142,1998,15,1998-12-19,30-123,WAS,,TAM,W 20-16,4,10,2.50,0,3,2,10,5.00,0,0,0,,0,0,0,,,,4,86,21.50,0,3,46,15.33,0,0,0
143,1998,16,1998-12-27,30-131,WAS,@,DAL,L 7-23,2,4,2.00,0,3,2,9,4.50,0,0,1,0.00,0,0,0,39.6,0.00,0.00,5,57,11.40,0,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts
144,1999,1,1999-09-12,31-025,WAS,,DAL,L 35-41,3,12,4.00,0,1,0,0,,0,0,0,,0,0,0,,,,4,78,19.50,0,4,48,12.00,0,0,0
145,1999,2,1999-09-19,31-032,WAS,@,NYG,W 50-21,3,13,4.33,0,0,0,0,,0,0,0,,0,0,0,,,,1,29,29.00,0,3,39,13.00,0,0,0
146,1999,3,1999-09-26,31-039,WAS,@,NYJ,W 27-20,2,2,1.00,0,3,2,15,7.50,0,0,0,,0,0,0,,,,2,37,18.50,0,5,47,9.40,0,0,0
147,1999,4,1999-10-03,31-046,WAS,,CAR,W 38-36,5,15,3.00,0,0,0,0,,0,0,0,,0,0,0,,,,7,131,18.71,0,4,19,4.75,0,0,0
148,1999,5,1999-10-17,31-060,WAS,@,ARI,W 24-10,1,9,9.00,0,2,1,9,9.00,0,0,0,,0,0,0,,,,3,59,19.67,0,2,-5,-2.50,0,0,0
149,1999,6,1999-10-24,31-067,WAS,@,DAL,L 20-38,0,0,,0,5,3,17,5.67,0,0,0,,0,0,0,,,,6,116,19.33,0,3,12,4.00,0,0,0
150,1999,7,1999-10-31,31-074,WAS,,CHI,W 48-22,2,-1,-0.50,0,1,1,5,5.00,0,0,0,,0,0,0,,,,1,14,14.00,0,2,10,5.00,0,0,0
151,1999,8,1999-11-07,31-081,WAS,,BUF,L 17-34,2,12,6.00,0,5,4,39,9.75,0,0,0,,0,0,0,,,,3,86,28.67,0,0,0,,0,0,0
152,1999,9,1999-11-14,31-088,WAS,@,PHI,L 28-35,0,0,,0,3,2,9,4.50,0,0,0,,0,0,0,,,,5,65,13.00,0,2,20,10.00,0,0,0
153,1999,10,1999-11-21,31-095,WAS,,NYG,W 23-13,0,0,,0,1,1,2,2.00,0,0,0,,0,0,0,,,,1,17,17.00,0,3,33,11.00,0,0,0
154,1999,11,1999-11-28,31-102,WAS,,PHI,W 20-17,3,24,8.00,0,1,1,9,9.00,0,0,0,,0,0,0,,,,2,68,34.00,0,2,19,9.50,0,0,0
155,1999,12,1999-12-05,31-109,WAS,@,DET,L 17-33,6,60,10.00,0,4,4,41,10.25,0,0,0,,0,0,0,,,,3,60,20.00,0,2,25,12.50,0,0,0
156,1999,13,1999-12-12,31-116,WAS,,ARI,W 28-3,3,19,6.33,0,3,2,14,7.00,0,0,0,,0,0,0,,,,0,8,,0,3,18,6.00,0,0,0
157,1999,14,1999-12-19,31-123,WAS,@,IND,L 21-24,5,42,8.40,1,7,6,61,10.17,0,0,0,,0,0,0,,,,2,53,26.50,0,3,33,11.00,0,1,6
158,1999,15,1999-12-26,31-130,WAS,@,SFO,W 26-20,1,-3,-3.00,0,3,3,55,18.33,0,0,0,,0,0,0,,,,2,53,26.50,0,1,3,3.00,0,0,0
159,1999,16,2000-01-02,31-137,WAS,,MIA,W 21-10,4,16,4.00,0,1,1,29,29.00,0,0,0,,0,0,0,,,,1,19,19.00,0,1,11,11.00,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts
160,2000,1,2000-09-03,32-016,PHI,@,DAL,W 41-14,8,39,4.88,1,1,1,5,5.00,0,0,0,,0,0,0,,,,1,29,29.00,0,4,20,5.00,0,1,6
161,2000,2,2000-09-10,32-023,PHI,,NYG,L 18-33,0,0,,0,0,0,0,,0,0,0,,0,0,0,,,,5,106,21.20,0,0,0,,0,0,0
162,2000,3,2000-09-17,32-030,PHI,@,GNB,L 3-6,2,5,2.50,0,0,0,0,,0,0,0,,0,0,0,,,,2,47,23.50,0,4,30,7.50,0,0,0
163,2000,4,2000-09-24,32-037,PHI,@,NOR,W 21-7,0,0,,0,0,0,0,,0,0,0,,0,0,0,,,,2,53,26.50,0,1,72,72.00,1,1,6
164,2000,5,2000-10-01,32-044,PHI,,ATL,W 38-10,2,105,52.50,1,3,3,35,11.67,0,0,0,,0,0,0,,,,2,135,67.50,1,2,15,7.50,0,2,12
165,2000,6,2000-10-08,32-051,PHI,,WAS,L 14-17,3,8,2.67,0,5,1,-5,-5.00,0,1,1,100.00,21,0,0,118.7,21.00,21.00,2,50,25.00,0,2,28,14.00,0,0,0
166,2000,7,2000-10-15,32-058,PHI,@,ARI,W 33-14,3,16,5.33,0,0,0,0,,0,0,1,0.00,0,0,0,39.6,0.00,0.00,3,76,25.33,0,2,0,0.00,0,0,0
167,2000,8,2000-10-22,32-065,PHI,,CHI,W 13-9,2,2,1.00,0,1,1,3,3.00,0,0,0,,0,0,0,,,,1,8,8.00,0,3,19,6.33,0,0,0
168,2000,9,2000-10-29,32-072,PHI,@,NYG,L 7-24,1,-2,-2.00,0,1,1,12,12.00,0,0,0,,0,0,0,,,,4,76,19.00,0,3,57,19.00,0,0,0
169,2000,10,2000-11-05,32-079,PHI,,DAL,W 16-13,0,0,,0,5,2,19,9.50,0,0,1,0.00,0,0,0,39.6,0.00,0.00,3,71,23.67,0,1,2,2.00,0,0,0
170,2000,11,2000-11-12,32-086,PHI,@,PIT,W 26-23,2,4,2.00,0,2,2,14,7.00,1,0,0,,0,0,0,,,,6,134,22.33,0,3,36,12.00,0,1,6
171,2000,12,2000-11-19,32-093,PHI,,ARI,W 34-9,0,0,,0,2,2,6,3.00,0,0,0,,0,0,0,,,,1,19,19.00,0,2,15,7.50,0,0,0
172,2000,13,2000-11-26,32-100,PHI,@,WAS,W 23-20,0,0,,0,0,0,0,,0,0,1,0.00,0,0,0,39.6,0.00,0.00,4,85,21.25,0,1,6,6.00,0,0,0
173,2000,14,2000-12-03,32-107,PHI,,TEN,L 13-15,1,3,3.00,0,0,0,0,,0,0,0,,0,0,0,,,,5,89,17.80,0,2,6,3.00,0,0,0
174,2000,15,2000-12-10,32-114,PHI,@,CLE,W 35-24,0,0,,0,0,0,0,,0,0,0,,0,0,0,,,,5,126,25.20,0,1,15,15.00,0,0,0
175,2000,16,2000-12-24,32-128,PHI,,CIN,W 16-7,1,7,7.00,0,1,0,0,,0,0,0,,0,0,0,,,,1,20,20.00,0,1,14,14.00,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts
176,2001,1,2001-09-09,33-022,PHI,,STL,L 17-20,0,0,,0,0,0,0,,0,0,0,,0,0,0,,,,3,87,29.00,0,3,28,9.33,0,0,0
177,2001,2,2001-09-23,33-036,PHI,@,SEA,W 27-3,2,5,2.50,0,3,2,29,14.50,0,0,0,,0,0,0,,,,1,19,19.00,0,7,86,12.29,0,0,0
178,2001,3,2001-09-30,33-043,PHI,,DAL,W 40-18,0,0,,0,1,0,0,,0,0,0,,0,0,0,,,,3,69,23.00,0,4,57,14.25,0,0,0
179,2001,4,2001-10-07,33-050,PHI,,ARI,L 20-21,3,14,4.67,0,3,3,82,27.33,0,0,0,,0,0,0,,,,1,20,20.00,0,2,18,9.00,0,0,0
180,2001,5,2001-10-22,33-065,PHI,@,NYG,W 10-9,0,0,,0,0,0,0,,0,0,0,,0,0,0,,,,4,84,21.00,0,3,48,16.00,0,0,0
181,2001,6,2001-10-28,33-071,PHI,,OAK,L 10-20,0,0,,0,0,0,0,,0,0,0,,0,0,0,,,,5,117,23.40,0,1,31,31.00,0,0,0
182,2001,7,2001-11-04,33-078,PHI,@,ARI,W 21-7,0,0,,0,0,0,0,,0,0,0,,0,0,0,,,,2,118,59.00,1,4,49,12.25,0,1,6
183,2001,8,2001-11-11,33-085,PHI,,MIN,W 48-17,0,0,,0,0,0,0,,0,0,0,,0,0,0,,,,3,80,26.67,0,2,21,10.50,0,0,0
184,2001,9,2001-11-18,33-092,PHI,@,DAL,W 36-3,2,-10,-5.00,0,1,1,11,11.00,0,0,0,,0,0,0,,,,2,78,39.00,0,3,38,12.67,0,0,0
185,2001,10,2001-11-25,33-099,PHI,,WAS,L 3-13,0,0,,0,0,0,0,,0,0,0,,0,0,0,,,,1,20,20.00,0,2,10,5.00,0,0,0
186,2001,11,2001-11-29,33-103,PHI,@,KAN,W 23-10,0,0,,0,0,0,0,,0,0,0,,0,0,0,,,,1,16,16.00,0,1,1,1.00,0,0,0
187,2001,12,2001-12-09,33-113,PHI,,SDG,W 24-14,0,0,,0,0,0,0,,0,0,0,,0,0,0,,,,2,43,21.50,0,4,69,17.25,0,0,0
188,2001,13,2001-12-16,33-120,PHI,@,WAS,W 20-6,0,0,,0,0,0,0,,0,0,0,,0,0,0,,,,3,50,16.67,0,1,9,9.00,0,0,0
189,2001,14,2001-12-22,33-126,PHI,@,SFO,L 3-13,0,0,,0,0,0,0,,0,0,0,,0,0,0,,,,2,29,14.50,0,2,2,1.00,0,0,0
190,2001,15,2001-12-30,33-134,PHI,,NYG,W 24-21,0,0,,0,0,0,0,,0,0,0,,0,0,0,,,,5,125,25.00,0,0,0,,0,0,0
191,2001,16,2002-01-06,33-141,PHI,@,TAM,W 17-13,0,0,,0,0,0,0,,0,0,0,,0,0,0,,,,3,70,23.33,0,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts
192,2002,1,2002-09-08,34-021,PHI,@,TEN,L 24-27,0,0,,0,0,0,0,,0,0,0,,0,0,0,,,,4,99,24.75,0,2,17,8.50,0,0,0
193,2002,2,2002-09-16,34-029,PHI,@,WAS,W 37-7,0,0,,0,0,0,0,,0,0,0,,0,0,0,,,,1,23,23.00,0,3,69,23.00,0,0,0
194,2002,3,2002-09-22,34-035,PHI,,DAL,W 44-13,0,0,,0,0,0,0,,0,0,0,,0,0,0,,,,3,99,33.00,0,4,43,10.75,0,0,0
195,2002,4,2002-09-29,34-042,PHI,,HOU,W 35-17,0,0,,0,0,0,0,,0,1,1,100.00,57,1,0,158.3,57.00,77.00,3,63,21.00,0,5,20,4.00,0,0,0
196,2002,5,2002-10-06,34-049,PHI,@,JAX,L 25-28,0,0,,0,0,0,0,,0,0,0,,0,0,0,,,,4,95,23.75,0,3,40,13.33,0,0,0
197,2002,6,2002-10-20,34-063,PHI,,TAM,W 20-10,0,0,,0,0,0,0,,0,0,0,,0,0,0,,,,3,83,27.67,0,5,61,12.20,0,0,0
198,2002,7,2002-10-28,34-071,PHI,,NYG,W 17-3,0,0,,0,0,0,0,,0,0,0,,0,0,0,,,,2,37,18.50,0,2,19,9.50,0,0,0
199,2002,8,2002-11-03,34-077,PHI,@,CHI,W 19-13,0,0,,0,0,0,0,,0,0,0,,0,0,0,,,,3,68,22.67,0,5,67,13.40,0,0,0
200,2002,9,2002-11-10,34-084,PHI,,IND,L 13-35,0,0,,0,0,0,0,,0,0,0,,0,0,0,,,,5,143,28.60,0,2,8,4.00,0,0,0
201,2002,10,2002-11-17,34-091,PHI,,ARI,W 38-14,0,0,,0,0,0,0,,0,0,0,,0,0,0,,,,2,72,36.00,0,1,4,4.00,0,0,0
202,2002,11,2002-11-25,34-099,PHI,@,SFO,W 38-17,0,0,,0,0,0,0,,0,0,0,,0,0,0,,,,3,107,35.67,0,3,99,33.00,1,1,6
203,2002,12,2002-12-01,34-105,PHI,,STL,W 10-3,0,0,,0,0,0,0,,0,0,0,,0,0,0,,,,1,18,18.00,0,3,31,10.33,0,0,0
204,2002,13,2002-12-08,34-112,PHI,@,SEA,W 27-20,0,0,,0,0,0,0,,0,0,0,,0,0,0,,,,4,122,30.50,0,1,16,16.00,0,0,0
205,2002,14,2002-12-15,34-119,PHI,,WAS,W 34-21,0,0,,0,0,0,0,,0,0,0,,0,0,0,,,,3,82,27.33,0,4,35,8.75,0,0,0
206,2002,15,2002-12-21,34-125,PHI,@,DAL,W 27-3,0,0,,0,0,0,0,,0,0,0,,0,0,0,,,,1,19,19.00,0,3,38,12.67,0,0,0
207,2002,16,2002-12-28,34-132,PHI,@,NYG,L 7-10,0,0,,0,0,0,0,,0,0,0,,0,0,0,,,,1,32,32.00,0,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts
208,2003,1,2003-09-07,35-020,NYG,,STL,W 23-13,1,1,1.00,1,2,2,17,8.50,0,0,0,,0,0,0,,,,3,47,15.67,0,1,4,4.00,0,1,6
209,2003,2,2003-09-15,35-028,NYG,,DAL,L 32-35,0,0,,0,2,1,11,11.00,0,0,0,,0,0,0,,,,8,194,24.25,0,1,9,9.00,0,0,0
210,2003,3,2003-09-21,35-034,NYG,@,WAS,W 24-21,0,0,,0,1,1,10,10.00,0,0,0,,0,0,0,,,,4,85,21.25,0,0,0,,0,0,0
211,2003,4,2003-10-05,35-048,NYG,,MIA,L 10-23,0,0,,0,0,0,0,,0,0,0,,0,0,0,,,,3,64,21.33,0,1,12,12.00,0,0,0
212,2003,5,2003-10-12,35-055,NYG,@,NWE,L 6-17,0,0,,0,0,0,0,,0,0,0,,0,0,0,,,,4,78,19.50,0,6,28,4.67,0,0,0
213,2003,6,2003-10-19,35-062,NYG,,PHI,L 10-14,0,0,,0,0,0,0,,0,0,0,,0,0,0,,,,2,25,12.50,0,3,17,5.67,0,0,0
214,2003,7,2003-10-26,35-069,NYG,@,MIN,W 29-17,0,0,,0,0,0,0,,0,0,0,,0,0,0,,,,1,16,16.00,0,1,0,0.00,0,0,0
215,2003,8,2003-11-02,35-076,NYG,@,NYJ,W 31-28,0,0,,0,0,0,0,,0,0,0,,0,0,0,,,,6,126,21.00,0,1,2,2.00,0,0,0
216,2003,9,2003-11-09,35-083,NYG,,ATL,L 7-27,0,0,,0,0,0,0,,0,0,0,,0,0,0,,,,2,40,20.00,0,5,7,1.40,0,0,0
217,2003,10,2003-11-16,35-090,NYG,@,PHI,L 10-28,0,0,,0,0,0,0,,0,0,0,,0,0,0,,,,5,98,19.60,0,2,2,1.00,0,0,0
218,2003,11,2003-11-24,35-098,NYG,@,TAM,L 13-19,0,0,,0,0,0,0,,0,0,0,,0,0,0,,,,2,47,23.50,0,1,10,10.00,0,0,0
219,2003,12,2003-11-30,35-104,NYG,,BUF,L 7-24,0,0,,0,0,0,0,,0,0,0,,0,0,0,,,,1,20,20.00,0,2,16,8.00,0,0,0
220,2003,13,2003-12-07,35-111,NYG,,WAS,L 7-20,0,0,,0,0,0,0,,0,0,0,,0,0,0,,,,2,36,18.00,0,1,5,5.00,0,0,0
221,2003,14,2003-12-14,35-118,NYG,@,NOR,L 7-45,0,0,,0,0,0,0,,0,0,0,,0,0,0,,,,4,86,21.50,0,1,10,10.00,0,0,0
222,2003,15,2003-12-21,35-125,NYG,@,DAL,L 3-19,0,0,,0,0,0,0,,0,0,0,,0,0,0,,,,2,33,16.50,0,1,7,7.00,0,0,0
223,2003,16,2003-12-28,35-132,NYG,,CAR,L 24-37,3,19,6.33,0,0,0,0,,0,0,0,,0,0,0,,,,6,122,20.33,0,2,25,12.50,0,0,0
,,,223 Games,,,,,117-105-1,388,1967,5.07,12,349,255,2336,9.16,4,7,18,38.89,168,1,2,52.3,9.33,5.44,607,14014,23.09,4,463,4999,10.80,9,29,174
